property_type,society,sector,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score,coordinates,Latitude,Longitude
flat,sare homes,sector 92,1.19,5219.0,4,3,3,14.0,Relatively New,2280.0,0,1,0,0,0,2,100,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,shapoorji pallonji joyville gurugram★,sector 102,1.4,11667.0,2,2,3,0.0,Relatively New,1286.0,0,0,0,0,0,2,80,"28.4750° N, 76.9715° E",28.475,76.9715
flat,dlf regency park ★,sector 28,1.24,12400.0,2,2,3+,19.0,Moderately Old,1050.0,0,0,0,1,0,1,157,"28.4728° N, 77.0865° E",28.4728,77.0865
flat,vatika independent floors★,sector 82,0.67,5826.0,2,2,3,2.0,Moderately Old,1150.0,0,0,0,0,0,2,53,"28.3935° N, 76.9600° E",28.3935,76.96
flat,park royal apartment,sector 56,1.71,7600.0,3,3,3+,5.0,Moderately Old,2500.0,0,1,0,0,0,1,118,"28.4245° N, 77.0991° E",28.4245,77.0991
flat,ireo victory valley★,sector 67,2.87,11904.0,3,3,3+,16.0,Relatively New,2095.0,0,1,0,0,0,1,174,"28.3859° N, 77.0608° E",28.3859,77.0608
flat,pyramid urban homes,sector 86,0.5,1068.0,2,2,1,10.0,Relatively New,4680.0,0,0,0,0,0,2,15,"28.3986° N, 76.9384° E",28.3986,76.9384
flat,satya the hermitage★,sector 103,0.99,6653.0,3,4,3+,2.0,Relatively New,1731.0,0,1,0,1,0,2,174,"28.4949° N, 76.9845° E",28.4949,76.9845
flat,dlf the ultima★,sector 81,2.3,14603.0,3,4,3+,27.0,Relatively New,1825.0,0,1,0,0,0,1,119,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,shapoorji pallonji joyville gurugram★,sector 102,1.26,10370.0,2,2,3,7.0,Relatively New,1100.0,0,0,0,0,0,1,49,"28.4750° N, 76.9715° E",28.475,76.9715
flat,radhakrishna society,sector 23,0.55,5000.0,2,2,1,1.0,Moderately Old,995.0,0,0,0,0,0,1,29,"28.5121° N, 77.0478° E",28.5121,77.0478
flat,supertech hues,sector 68,0.9,7627.0,2,2,2,1.0,New Property,1180.0,0,0,0,0,0,2,44,"28.3853° N, 77.0484° E",28.3853,77.0484
flat,umang monsoon breeze,sector 78,1.15,5285.0,3,3,3,9.0,Moderately Old,1969.0,0,1,0,0,1,2,22,"28.3733° N, 76.9729° E",28.3733,76.9729
flat,bestech park view city ★,sector 49,3.0,12589.0,4,4,3,5.0,Moderately Old,2200.0,0,1,0,1,0,1,141,"28.4121° N, 77.0480° E",28.4121,77.048
flat,sunischit apartments,sector 54,1.75,7955.0,3,3,3+,6.0,Moderately Old,2100.0,0,1,0,0,0,1,126,"28.4348° N, 77.1089° E",28.4348,77.1089
flat,vatika gurgaon ★,sector 83,1.42,8875.0,4,4,3,7.0,Relatively New,2000.0,1,1,0,0,0,2,103,"28.3986° N, 76.9647° E",28.3986,76.9647
flat,rof ananda,sector 95,0.33,60.0,2,2,1,13.0,Relatively New,55000.0,0,0,0,0,0,2,37,"28.4172° N, 76.9081° E",28.4172,76.9081
flat,laxmi pareena,sector 99a,0.3,741.0,2,1,0,12.0,New Property,4050.0,0,0,0,0,0,2,0,"28.4561° N, 76.9542° E",28.4561,76.9542
flat,ireo the corridors,sector 67a,1.3,10031.0,2,2,2,1.0,New Property,1296.0,0,0,0,0,0,2,55,"28.3960° N, 77.0372° E",28.396,77.0372
flat,ats triumph★,sector 104,2.0,8734.0,3,4,3+,4.0,Relatively New,2072.0,0,1,0,0,0,2,60,"28.4788° N, 76.9960° E",28.4788,76.996
flat,dlf new town heights ★,sector 90,1.25,6477.0,3,3,3+,6.0,Relatively New,1929.0,0,1,0,1,0,2,136,"28.4085° N, 76.9369° E",28.4085,76.9369
flat,dlf royalton tower,sector 43,6.5,22109.0,4,5,2,8.0,Relatively New,2661.0,0,1,0,0,0,2,15,"28.4629° N, 77.0772° E",28.4629,77.0772
flat,birla navya,sector 63a,2.2,17488.0,2,3,3+,4.0,Under Construction,997.0,0,0,0,0,0,2,60,"28.3923° N, 77.0888° E",28.3923,77.0888
flat,ss the leaf★,sector 85,1.05,6402.0,2,2,3,6.0,Relatively New,1484.0,0,0,0,0,1,2,49,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,ats tourmaline★,sector 109,1.75,8140.0,3,4,3+,9.0,Relatively New,1946.0,0,1,0,0,0,2,94,"28.5073° N, 77.0089° E",28.5073,77.0089
flat,park royal apartment,sector 56,1.85,9024.0,3,4,3,7.0,Old Property,2050.0,0,1,0,0,0,2,72,"28.4245° N, 77.0991° E",28.4245,77.0991
flat,suposhaa smartworld orchard,sector 61,2.17,14000.0,3,3,3,1.0,Under Construction,1550.0,0,0,0,0,0,2,0,"28.4050° N, 77.0963° E",28.405,77.0963
flat,ss the leaf★,sector 85,2.13,7575.0,4,4,3,6.0,Relatively New,2600.0,0,0,0,0,0,2,49,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,ss the leaf★,sector 85,1.65,6852.0,3,4,3,9.0,New Property,2179.0,0,0,0,1,0,2,21,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,bestech park view grand spa★,sector 81,3.0,9419.0,4,5,2,6.0,Relatively New,2882.0,0,1,0,0,0,1,110,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,signature global city,sector 81,0.82,960.0,2,2,3,2.0,Relatively New,628.0,0,0,0,0,0,2,59,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,ganga apartment,sector 11,0.74,6041.0,3,3,2,0.0,Relatively New,1225.0,0,0,0,0,0,2,62,"28.4531° N, 77.0202° E",28.4531,77.0202
flat,antriksh heights★,sector 84,0.89,4369.0,3,3,3,8.0,Relatively New,1833.0,0,0,0,1,0,2,67,"28.3979° N, 76.9736° E",28.3979,76.9736
flat,mm heights,sector 65,1.9,13991.0,2,2,2,40.0,Relatively New,1358.0,0,0,0,0,0,2,0,"28.4030° N, 77.0690° E",28.403,77.069
flat,ambience caitriona,sector 24,14.0,22222.0,4,5,3,3.0,Old Property,6300.0,0,0,0,0,0,2,0,"28.4939° N, 77.1038° E",28.4939,77.1038
flat,emaar palm gardens★,sector 83,1.75,9211.0,3,3,3+,11.0,Relatively New,1549.0,0,1,0,0,0,2,120,"28.3986° N, 76.9647° E",28.3986,76.9647
flat,ambience creacions,sector 22,4.1,28101.0,3,3,3+,2.0,New Property,2069.0,0,0,0,0,0,0,119,"28.5072° N, 77.0640° E",28.5072,77.064
flat,shree vardhman victoria★,sector 70,1.65,8462.0,3,5,3,6.0,Relatively New,1527.0,0,1,0,1,0,2,167,"28.3968° N, 77.0233° E",28.3968,77.0233
flat,imperia the esfera,sector 37c,0.99,5500.0,3,3,1,10.0,New Property,1643.0,0,1,0,0,0,2,49,"28.4515° N, 76.9882° E",28.4515,76.9882
flat,ambience creacions,sector 22,2.55,13710.0,3,3,3,8.0,Relatively New,1860.0,0,0,0,0,1,0,125,"28.5072° N, 77.0640° E",28.5072,77.064
flat,adani oyster greens,sector 102,1.9,10058.0,3,3,3+,9.0,Relatively New,1889.0,1,0,1,1,0,2,0,"28.4750° N, 76.9715° E",28.475,76.9715
flat,brisk lumbini terrace homes,sector 109,1.5,6617.0,3,3,1,4.0,New Property,2267.0,0,1,0,0,0,2,37,"28.5073° N, 77.0089° E",28.5073,77.0089
flat,baani city center,sector 63,0.88,1216.0,1,1,2,4.0,New Property,667.0,0,0,0,0,0,2,0,"28.3971° N, 77.0867° E",28.3971,77.0867
flat,ambience creacions,sector 22,3.5,19444.0,3,4,3+,8.0,New Property,1800.0,0,1,0,0,0,1,57,"28.5072° N, 77.0640° E",28.5072,77.064
flat,pareena coban residences,sector 99a,1.1,7097.0,2,2,3,9.0,New Property,1368.0,1,0,0,0,0,2,88,"28.4561° N, 76.9542° E",28.4561,76.9542
flat,mm one key resiments,sector 67,0.8,1457.0,1,1,0,0.0,Relatively New,5490.0,0,0,0,0,0,2,0,"28.3859° N, 77.0608° E",28.3859,77.0608
flat,sare homes,sector 92,0.95,4251.0,4,3,2,16.0,New Property,1983.0,0,0,0,0,0,2,95,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,signature andour heights★,sector 71,0.6,1111.0,2,2,1,5.0,Relatively New,557.0,0,0,0,1,0,2,59,"28.4104° N, 77.0281° E",28.4104,77.0281
flat,smart world orchard,sector 61,1.47,12250.0,2,2,2,2.0,Under Construction,1200.0,1,0,0,0,0,2,76,"28.4050° N, 77.0963° E",28.405,77.0963
flat,raheja vedaanta★,sector 108,0.65,4762.0,2,2,2,5.0,Relatively New,1235.0,0,0,0,1,0,1,174,"28.5134° N, 76.9830° E",28.5134,76.983
flat,park view apartment,sector 56,1.74,7565.0,3,3,3+,2.0,Old Property,2400.0,0,1,0,1,0,1,104,"28.4245° N, 77.0991° E",28.4245,77.0991
flat,ss the leaf★,sector 85,1.18,10727.0,2,2,3,9.0,Relatively New,1700.0,1,0,0,0,0,1,150,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,ireo victory valley★,sector 67,2.95,12110.0,3,3,3+,14.0,Moderately Old,2236.0,0,1,0,1,0,1,165,"28.3859° N, 77.0608° E",28.3859,77.0608
flat,emaar mgf the palm drive★,sector 66,2.99,14950.0,3,3,3,7.0,Relatively New,2000.0,0,1,0,0,0,1,49,"28.3925° N, 77.0541° E",28.3925,77.0541
flat,indiabulls enigma,sector 110,3.49,10265.0,4,5,3,7.0,Relatively New,3077.0,0,1,0,0,0,2,165,"28.5145° N, 77.0197° E",28.5145,77.0197
flat,ss the leaf★,sector 85,1.11,6852.0,2,2,3,8.0,Relatively New,1630.0,0,0,1,0,0,2,174,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,dlf regency park ★,sector 28,1.35,11739.0,2,2,2,14.0,Old Property,1120.0,0,0,1,0,0,2,66,"28.4728° N, 77.0865° E",28.4728,77.0865
flat,emaar mgf emerald floors premier★,sector 65,2.25,13636.0,3,3,3,3.0,Relatively New,1600.0,1,1,0,0,0,1,49,"28.4030° N, 77.0690° E",28.403,77.069
flat,shree vardhman victoria★,sector 70,1.63,8359.0,3,5,3,12.0,Relatively New,1527.0,0,1,0,0,0,2,43,"28.3968° N, 77.0233° E",28.3968,77.0233
flat,shree vardhman flora★,sector 90,1.25,4854.0,4,4,3,10.0,Relatively New,2575.0,1,0,0,1,0,2,174,"28.4085° N, 76.9369° E",28.4085,76.9369
flat,signature global solera★,sector 107,0.35,722.0,2,2,2,8.0,Relatively New,4851.0,0,0,0,0,0,2,45,"28.5052° N, 76.9729° E",28.5052,76.9729
flat,ramprastha the edge towers★,sector 37d,1.0,5650.0,3,3,3+,13.0,Moderately Old,1602.0,0,0,0,0,0,2,38,"28.4478° N, 76.9703° E",28.4478,76.9703
flat,birla navya,sector 63a,3.23,26872.0,3,3,3,4.0,New Property,1202.0,0,1,0,0,0,2,52,"28.3923° N, 77.0888° E",28.3923,77.0888
flat,puri diplomatic greens★,sector 111,3.45,11695.0,4,5,3+,10.0,Relatively New,2670.0,0,1,0,0,0,2,101,"28.5238° N, 77.0320° E",28.5238,77.032
flat,signature global city,sector 37d,1.0,8163.0,3,3,3,4.0,Under Construction,1017.0,0,0,0,0,0,2,49,"28.4478° N, 76.9703° E",28.4478,76.9703
flat,rof ananda,sector 95,0.38,58.0,3,2,1,12.0,Relatively New,65517.0,0,0,0,0,0,2,51,"28.4172° N, 76.9081° E",28.4172,76.9081
flat,shree vardhman victoria★,sector 70,1.55,7949.0,3,5,3,8.0,Relatively New,1527.0,0,1,0,0,0,2,174,"28.3968° N, 77.0233° E",28.3968,77.0233
flat,ashok vihar phase,sector 12,0.28,479.0,2,2,1,3.0,Relatively New,600.0,0,0,0,0,0,2,64,"28.4723° N, 77.0320° E",28.4723,77.032
flat,umang winter hills★,sector 77,0.86,6408.0,2,2,2,16.0,New Property,1214.0,0,0,0,0,0,1,79,"28.3801° N, 76.9845° E",28.3801,76.9845
flat,emaar mgf emerald floors premier★,sector 65,2.8,16970.0,3,3,3+,3.0,Relatively New,1650.0,1,1,0,0,0,1,38,"28.4030° N, 77.0690° E",28.403,77.069
flat,ats tourmaline★,sector 109,1.5,8571.0,3,3,3+,7.0,Relatively New,1466.0,0,0,0,0,0,2,165,"28.5073° N, 77.0089° E",28.5073,77.0089
flat,signature global city,sector 37d,0.8,936.0,2,2,2,2.0,Under Construction,860.0,0,0,0,0,0,2,42,"28.4478° N, 76.9703° E",28.4478,76.9703
flat,mapsko paradise★,sector 83,0.75,5597.0,3,3,3,10.0,New Property,1162.0,0,0,0,0,1,1,49,"28.3986° N, 76.9647° E",28.3986,76.9647
flat,emaar digihomes,sector 62,4.25,26562.0,3,3,3,8.0,Under Construction,1600.0,1,0,0,0,0,2,16,"28.4139° N, 77.0886° E",28.4139,77.0886
flat,rof ananda,sector 95,0.38,769.0,2,2,1,4.0,New Property,4941.0,0,0,0,0,0,2,0,"28.4172° N, 76.9081° E",28.4172,76.9081
flat,tarc maceo★,sector 91,1.8,7759.0,4,3,3+,0.0,Relatively New,2320.0,1,0,0,1,0,0,45,"28.4014° N, 76.9225° E",28.4014,76.9225
flat,godrej air,sector 85,1.83,10005.0,3,3,3+,18.0,Under Construction,1829.0,0,0,0,0,0,2,110,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,mm merlin★,sector 67,3.0,14656.0,3,3,3+,4.0,Relatively New,2047.0,0,0,1,0,0,1,174,"28.3859° N, 77.0608° E",28.3859,77.0608
flat,uphar lakshya homes,sector 105,0.42,4200.0,3,2,1,1.0,Relatively New,1000.0,0,0,0,0,0,2,7,"28.4952° N, 77.0114° E",28.4952,77.0114
flat,indiabulls centrum park★,sector 103,1.34,7882.0,3,3,3+,12.0,Relatively New,1725.0,1,1,1,1,0,1,38,"28.4949° N, 76.9845° E",28.4949,76.9845
flat,tata primanti★,sector 72,3.19,12152.0,4,5,3+,20.0,Relatively New,2376.0,0,1,0,0,0,1,159,"28.4225° N, 77.0211° E",28.4225,77.0211
flat,dlf the ultima★,sector 81,2.25,10553.0,3,3,3+,15.0,Relatively New,1929.0,0,1,0,0,0,0,165,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,dlf regency park ★,sector 28,2.35,13225.0,3,4,3,8.0,Old Property,1700.0,0,1,0,0,0,1,109,"28.4728° N, 77.0865° E",28.4728,77.0865
flat,mm sierra,sector 68,1.05,8537.0,2,2,2,11.0,New Property,1200.0,0,0,0,0,0,1,127,"28.3853° N, 77.0484° E",28.3853,77.0484
flat,hsiidc sidco shivalik apartments★,manesar,0.85,5102.0,3,2,2,5.0,Moderately Old,1508.0,0,0,0,0,0,2,0,"28.3515° N, 76.9428° E",28.3515,76.9428
flat,godrej air,sector 85,2.6,12212.0,3,3,3,17.0,Under Construction,2129.0,0,1,0,0,0,2,44,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,dlf regal gardens★,sector 90,1.76,7946.0,4,4,3+,8.0,Relatively New,2020.0,0,0,0,0,0,1,135,"28.4085° N, 76.9369° E",28.4085,76.9369
flat,ansal heights★,sector 92,0.6,4545.0,2,2,3,11.0,Under Construction,1195.0,0,0,0,0,1,2,23,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,vatika city★,sector 49,1.72,7818.0,3,3,2,2.0,Old Property,2200.0,0,0,0,0,0,1,144,"28.4121° N, 77.0480° E",28.4121,77.048
flat,kendriya vihar★,sector 56,0.58,1065.0,1,1,1,1.0,Old Property,5445.0,0,0,0,0,0,2,77,"28.4245° N, 77.0991° E",28.4245,77.0991
flat,sare crescent parc★,sector 92,0.71,4934.0,3,3,2,6.0,Relatively New,1439.0,0,0,0,0,0,2,37,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,smart world gems,sector 89,0.88,7964.0,2,2,3,2.0,New Property,1105.0,1,0,0,0,0,2,44,"28.4253° N, 76.9439° E",28.4253,76.9439
flat,bestech park view ananda★,sector 81,1.45,8735.0,3,2,3+,3.0,Relatively New,1352.0,0,0,0,0,1,2,0,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,bestech altura,sector 79,1.85,8605.0,3,3,3,7.0,New Property,1650.0,0,1,0,0,0,2,53,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,puri emerald bay★,sector 104,1.59,10905.0,2,2,2,12.0,Relatively New,1403.0,0,0,0,0,0,2,121,"28.4788° N, 76.9960° E",28.4788,76.996
flat,signature global solera★,sector 107,0.28,648.0,2,2,2,0.0,Relatively New,4320.0,0,0,0,0,0,2,45,"28.5052° N, 76.9729° E",28.5052,76.9729
flat,dlf the primus★,sector 82a,2.85,10936.0,4,4,3+,2.0,New Property,2179.0,0,1,0,0,0,0,174,"28.3858° N, 76.9686° E",28.3858,76.9686
flat,mapsko royale ville★,sector 82,1.12,6257.0,3,3,2,12.0,Relatively New,1588.0,0,0,0,1,0,1,49,"28.3935° N, 76.9600° E",28.3935,76.96
flat,paras dews,sector 106,1.4,6001.0,3,4,3+,12.0,Under Construction,1593.0,1,1,0,0,1,2,55,"28.5007° N, 77.0003° E",28.5007,77.0003
flat,mm skywalk,sector 74,1.48,12333.0,2,2,3,13.0,Relatively New,1300.0,0,0,1,0,0,2,158,"28.4158° N, 77.0118° E",28.4158,77.0118
flat,bestech park view city★,sector 48,1.76,9910.0,3,3,3+,9.0,Moderately Old,1576.0,0,1,0,1,0,1,158,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,sapphire eighty three,sector 83,0.4,950.0,1,1,1,6.0,Relatively New,4212.0,0,0,0,0,0,0,52,"28.3986° N, 76.9647° E",28.3986,76.9647
flat,orris aster court premier,sector 85,1.2,5660.0,3,4,2,6.0,Relatively New,1650.0,0,1,0,0,0,2,28,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,shree vardhman flora★,sector 90,0.96,5120.0,3,4,3,3.0,New Property,1697.0,0,1,0,0,0,2,106,"28.4085° N, 76.9369° E",28.4085,76.9369
flat,ireo the corridors,sector 67a,2.0,11429.0,3,3,3,12.0,New Property,1584.0,1,0,0,0,0,2,38,"28.3960° N, 77.0372° E",28.396,77.0372
flat,pyramid urban homes,sector 86,0.42,943.0,2,2,1,2.0,New Property,4455.0,1,1,0,1,1,2,84,"28.3986° N, 76.9384° E",28.3986,76.9384
flat,dlf the ultima★,sector 81,2.25,10699.0,3,3,3+,11.0,Relatively New,1600.0,1,1,0,1,1,0,49,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,microtek greenburg★,sector 86,1.25,8446.0,3,4,3,0.0,Relatively New,1339.0,1,0,0,0,0,2,49,"28.3986° N, 76.9384° E",28.3986,76.9384
flat,emaar mgf the palm drive★,sector 66,2.85,14615.0,3,3,3,11.0,Relatively New,1950.0,1,0,0,0,0,1,67,"28.3925° N, 77.0541° E",28.3925,77.0541
flat,experion windchants★,sector 112,2.8,11471.0,2,3,2,9.0,Relatively New,2441.0,1,1,0,0,0,2,137,"28.5189° N, 77.0183° E",28.5189,77.0183
flat,ats triumph★,sector 104,1.75,7642.0,3,4,3+,12.0,Relatively New,2036.0,1,1,0,1,1,1,21,"28.4788° N, 76.9960° E",28.4788,76.996
flat,shree vardhman victoria★,sector 70,1.75,8204.0,3,5,3,7.0,New Property,1527.0,0,1,0,1,0,2,37,"28.3968° N, 77.0233° E",28.3968,77.0233
flat,chintels paradiso★,sector 109,2.0,7605.0,4,4,2,11.0,Relatively New,2380.0,0,1,0,1,0,2,64,"28.5073° N, 77.0089° E",28.5073,77.0089
flat,sidhartha ncr one,sector 95,0.57,4179.0,2,2,2,10.0,Relatively New,1369.0,0,0,0,0,0,2,0,"28.4172° N, 76.9081° E",28.4172,76.9081
flat,ss,sector 85,2.1,7468.0,4,4,3,2.0,Relatively New,2600.0,0,0,0,0,0,2,49,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,emaar gurgaon greens★,sector 102,1.45,8788.0,3,3,2,7.0,Relatively New,1493.0,0,1,0,0,0,1,169,"28.4750° N, 76.9715° E",28.475,76.9715
flat,sare crescent parc royal greens phase,sector 92,0.95,5008.0,4,5,3+,4.0,Moderately Old,1717.0,0,1,0,0,0,2,37,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,ss the leaf★,sector 85,2.2,11179.0,4,5,3+,4.0,Relatively New,2390.0,0,1,0,1,0,2,174,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,supertech araville,sector 79,0.71,5521.0,2,2,0,9.0,Under Construction,1286.0,0,0,0,0,0,2,0,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,raheja vedaanta★,sector 108,0.7,4667.0,2,2,1,10.0,Moderately Old,1278.0,0,0,0,0,0,2,0,"28.5134° N, 76.9830° E",28.5134,76.983
flat,shree vardhman victoria★,sector 70,1.1,8462.0,2,2,2,8.0,Relatively New,1300.0,0,0,0,0,0,2,101,"28.3968° N, 77.0233° E",28.3968,77.0233
flat,experion the heartsong★,sector 108,0.93,6078.0,2,3,3,10.0,Relatively New,1161.0,0,0,0,0,0,2,81,"28.5134° N, 76.9830° E",28.5134,76.983
flat,puri diplomatic greens★,sector 111,2.58,11727.0,3,4,2,9.0,Relatively New,2200.0,0,1,0,0,0,2,101,"28.5238° N, 77.0320° E",28.5238,77.032
flat,la vida by tata housing,sector 113,3.35,12444.0,4,4,3+,11.0,Relatively New,2692.0,1,1,0,0,0,1,174,"28.5287° N, 77.0233° E",28.5287,77.0233
flat,mapsko royale ville★,sector 82,1.15,6425.0,3,4,2,15.0,Relatively New,1620.0,0,1,0,1,0,1,104,"28.3935° N, 76.9600° E",28.3935,76.96
flat,"new colony, gurgaon",sector 7,0.8,900.0,3,2,1,4.0,Relatively New,8892.0,0,0,0,0,0,1,69,"28.4644° N, 77.0143° E",28.4644,77.0143
flat,tulip violet★,sector 69,1.95,9701.0,4,4,2,0.0,Relatively New,1819.0,0,0,0,0,0,2,157,"28.3966° N, 77.0341° E",28.3966,77.0341
flat,bptp terra★,sector 37d,1.65,7531.0,4,3,3+,6.0,Relatively New,2091.0,0,0,0,0,0,1,149,"28.4478° N, 76.9703° E",28.4478,76.9703
flat,microtek greenburg★,sector 86,1.45,9797.0,3,2,3,8.0,Relatively New,1167.0,0,0,0,0,0,0,72,"28.3986° N, 76.9384° E",28.3986,76.9384
flat,the penthouses at the hibiscus,sector 50,8.0,8888.0,4,3,3,7.0,Moderately Old,9001.0,0,1,0,0,0,2,35,"28.4178° N, 77.0628° E",28.4178,77.0628
flat,paras dews,sector 106,0.88,6354.0,2,2,3+,1.0,Relatively New,940.0,0,0,0,0,0,2,49,"28.5007° N, 77.0003° E",28.5007,77.0003
flat,corona optus★,sector 37c,1.27,7204.0,3,3,3,2.0,Relatively New,1581.0,1,0,0,0,1,2,49,"28.4515° N, 76.9882° E",28.4515,76.9882
flat,bestech park view sanskruti★,sector 92,2.0,8333.0,4,5,3+,12.0,Relatively New,2453.0,0,1,0,0,0,1,60,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,lagoon apartment,sector 12,6.0,13636.0,4,6,3+,7.0,Moderately Old,4400.0,0,0,0,0,0,2,0,"28.4723° N, 77.0320° E",28.4723,77.032
flat,shree vardhman victoria★,sector 70,1.65,8462.0,3,3,2,6.0,Relatively New,1950.0,1,0,0,0,0,2,72,"28.3968° N, 77.0233° E",28.3968,77.0233
flat,shree vardhman victoria★,sector 70,1.15,8519.0,2,2,3,8.0,Relatively New,1222.0,1,0,0,0,1,2,49,"28.3968° N, 77.0233° E",28.3968,77.0233
flat,emaar gurgaon greens★,sector 102,1.4,8485.0,3,3,3,10.0,Relatively New,1300.0,0,1,0,0,0,2,46,"28.4750° N, 76.9715° E",28.475,76.9715
flat,bestech altura,sector 79,2.69,12500.0,3,4,3+,3.0,New Property,2152.0,0,1,0,0,0,2,49,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,element one service,sector 12,1.0,1307.0,1,1,1,8.0,Relatively New,766.0,0,0,0,0,0,2,0,"28.4723° N, 77.0320° E",28.4723,77.032
flat,mapsko mount ville★,sector 79,1.25,8389.0,3,3,3+,16.0,Relatively New,1490.0,0,0,0,0,0,1,49,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,dlf regal gardens★,sector 90,1.29,9021.0,3,3,3,7.0,Relatively New,1540.0,1,0,0,0,0,2,174,"28.4085° N, 76.9369° E",28.4085,76.9369
flat,orchid petals★,sector 49,2.51,12179.0,3,3,3+,7.0,Old Property,2061.0,1,0,0,0,0,1,72,"28.4121° N, 77.0480° E",28.4121,77.048
flat,emaar gurgaon greens★,sector 102,1.42,8606.0,3,3,3,4.0,Relatively New,1314.0,0,0,0,0,1,2,49,"28.4750° N, 76.9715° E",28.475,76.9715
flat,shapoorji pallonji joyville,sector 102,1.1,1336.0,2,2,1,7.0,Relatively New,778.0,0,0,0,0,0,2,0,"28.4750° N, 76.9715° E",28.475,76.9715
flat,afnhb jalvayu vihar,sector 30,0.85,1429.0,2,2,1,2.0,Old Property,5949.0,0,0,0,0,1,1,49,"28.4604° N, 77.0579° E",28.4604,77.0579
flat,bestech park view sanskruti★,sector 92,1.55,9688.0,3,3,3,17.0,Relatively New,1792.0,0,1,0,0,0,1,60,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,godrej ★,sector 79,1.47,1807.0,2,2,3,9.0,New Property,8136.0,1,0,0,0,0,2,99,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,smart world gems,sector 89,1.2,1392.0,3,3,3,3.0,Under Construction,8622.0,0,0,1,1,0,2,131,"28.4253° N, 76.9439° E",28.4253,76.9439
flat,pareena coban residences,sector 99a,1.56,7812.0,3,5,3,4.0,New Property,1807.0,0,1,0,0,1,2,49,"28.4561° N, 76.9542° E",28.4561,76.9542
flat,pivotal devaan apartments,sector 84,0.39,722.0,2,2,0,5.0,Relatively New,549.0,0,0,0,0,0,2,0,"28.3979° N, 76.9736° E",28.3979,76.9736
flat,valley view estate,gwal pahari,1.5,7489.0,4,4,3+,10.0,Moderately Old,1850.0,0,0,0,0,0,2,58,"28.4484° N, 77.0210° E",28.4484,77.021
flat,sare crescent parc★,sector 92,1.0,5128.0,4,3,2,1.0,Relatively New,1950.0,0,0,0,0,0,2,49,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,orchid island★,sector 51,1.7,10652.0,3,4,3,2.0,Moderately Old,1596.0,0,0,1,1,0,2,90,"28.4320° N, 77.0686° E",28.432,77.0686
flat,godrej aria★,sector 79,1.1,1276.0,2,2,3,9.0,New Property,81.0,0,0,0,0,0,2,0,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,shree vardhman flora★,sector 90,0.7,4614.0,2,2,3,9.0,New Property,1224.0,1,0,0,0,1,2,51,"28.4085° N, 76.9369° E",28.4085,76.9369
flat,huda housing board society,sector 52,0.45,1082.0,1,1,0,0.0,Moderately Old,4158.0,0,0,0,1,0,1,43,"28.4379° N, 77.0785° E",28.4379,77.0785
flat,lotus homz★,sector 111,0.36,988.0,1,1,1,10.0,Relatively New,3645.0,0,0,0,0,0,2,44,"28.5238° N, 77.0320° E",28.5238,77.032
flat,uphaar residency,sector 105,0.42,622.0,3,2,1,0.0,Moderately Old,6750.0,0,0,0,0,1,2,7,"28.4952° N, 77.0114° E",28.4952,77.0114
flat,signature global city d ph,sector 37d,1.35,9375.0,3,3,3+,3.0,Under Construction,1440.0,0,0,0,1,0,2,51,"28.4478° N, 76.9703° E",28.4478,76.9703
flat,sare homes,sector 92,0.8,4695.0,4,4,3,1.0,Moderately Old,1704.0,0,0,0,0,0,2,77,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,signature global city,sector 92,0.78,1238.0,2,2,3,2.0,Under Construction,846.0,0,0,0,0,1,2,24,"28.4079° N, 76.9153° E",28.4079,76.9153
